InvoiceID,SupplierID,POID,InvoiceDate,Amount,AmountEUR,Status,Currency,EUR_PLN,EUR_USD,FX_to_EUR_Inv,PaymentID,PaymentDate,PaymentAmount,PaymentAmountEUR
INV711342,184,PO711342,2023-05-10,328968.07,78191.69,Matched,PLN,4.2072,1.0691,0.2376877733409393,PAY711342,2023-06-11,328968.07,76511.32
INV711343,97,PO711343,2023-12-01,123189.84,123189.84,Matched,EUR,4.1819,1.1018,1.0,PAY711343,,,
INV711344,70,PO711344,2023-06-29,38722.16,38722.16,Matched,EUR,4.2793,1.0773,1.0,PAY711344,,,
INV711345,87,PO711345,2023-08-08,101564.89,23755.09,Matched,PLN,4.2755,1.108,0.2338907730090048,PAY711345,2023-09-11,101564.89,23407.44
INV711346,202,PO711346,2024-02-28,96778.99,96778.99,Matched,EUR,4.3566,1.0716,1.0,PAY711346,2024-03-30,96778.99,96778.99
INV711347,74,PO711347,2025-01-09,448.6,,Matched,PLN,,,,PAY711347,2025-02-20,448.6,
INV711348,157,PO711348,2023-03-24,49648.05,11661.59,Matched,PLN,4.2574,1.1052,0.2348851411659698,PAY711348,2023-05-02,49648.05,11454.16
INV711349,37,PO711349,2024-01-07,438669.56,99767.92,Matched,PLN,4.3969,1.0805,0.2274329641338215,PAY711349,2024-02-24,438669.56,104507.34
INV711351,115,PO711351,2023-06-09,124033.0,124033.0,Matched,EUR,4.3159,1.083,1.0,PAY711351,2023-08-03,124033.0,124033.0
INV711352,242,PO711352,2022-11-24,311317.75,311317.75,Matched,EUR,4.2632,1.1393,1.0,PAY711352,2023-01-03,311317.75,311317.75
INV711353,245,PO711353,2023-04-09,624314.35,146507.96,Matched,PLN,4.2613,1.1106,0.2346701710745547,PAY711353,2023-04-30,624314.35,145030.86
INV711354,86,PO711354,2024-11-25,149922.14,149922.14,Matched,EUR,4.3038,1.1233,1.0,PAY711354,2025-01-24,149922.14,
INV711355,121,PO711355,2023-07-04,230376.98,205601.95,Matched,USD,4.3301,1.1205,0.8924587237840249,PAY711355,2023-08-31,230376.98,217521.46
INV711356,92,PO711356,2022-11-01,223198.3,223198.3,Matched,EUR,4.2907,1.1157,1.0,PAY711356,2022-11-29,223198.3,223198.3
INV711357,206,PO711357,2023-05-16,172019.78,172019.78,Matched,EUR,4.1818,1.0898,1.0,PAY711357,2023-06-25,172019.78,172019.78
INV711358,114,PO711358,2022-05-09,29520.26,29520.26,Matched,EUR,4.2161,1.0869,1.0,PAY711358,2022-06-08,29520.26,29520.26
INV711359,236,PO711359,2022-12-04,28244.25,28244.25,Matched,EUR,4.2656,1.1177,1.0,PAY711359,2023-01-21,28244.25,28244.25
INV711360,191,PO711360,2023-10-31,614220.31,144709.7,Matched,PLN,4.2445,1.0906,0.2355990104841559,PAY711360,2023-12-12,614220.31,144692.65
INV711361,46,PO711361,2024-07-17,362391.51,85722.42,Matched,PLN,4.2275,1.1039,0.2365464222353636,PAY711361,2024-09-07,362391.51,84811.61
INV711362,227,PO711362,2024-02-13,342456.99,79639.31,Matched,PLN,4.3001,1.0949,0.2325527313318295,PAY711362,2024-03-30,342456.99,78624.53
INV711363,50,PO711363,2023-11-03,67150.35,67150.35,Matched,EUR,4.2827,1.0805,1.0,PAY711363,2024-01-03,67150.35,67150.35
INV711364,224,PO711364,2024-08-03,650792.0,149993.55,Matched,PLN,4.3388,1.0933,0.2304784733105928,PAY711364,2024-09-22,650792.0,150468.66
INV711365,62,PO711365,2024-06-12,673811.13,156897.3,Matched,PLN,4.2946,1.0848,0.23285055651283,PAY711365,2024-07-30,673811.13,154845.72
INV711366,245,PO711366,2022-11-20,643841.3,149306.92,Matched,PLN,4.3122,1.1253,0.2319001901581559,PAY711366,2022-12-31,643841.3,149351.95
INV711367,203,PO711367,2023-01-06,343365.42,343365.42,Matched,EUR,4.2868,1.0762,1.0,PAY711367,,,
INV711368,250,PO711368,2024-10-19,257491.23,59782.97,Matched,PLN,4.3071,1.0965,0.2321747811752687,PAY711368,2024-11-07,257491.23,59291.52
INV711369,25,PO711369,2022-05-29,14921.92,14921.92,Mismatch,EUR,4.2867,1.0789,1.0,PAY711369,2022-07-20,14921.92,14921.92
INV711370,185,PO711370,2024-07-26,716427.87,166560.78,Matched,PLN,4.3013,1.0895,0.2324878525097063,PAY711370,2024-08-28,716427.87,167773.84
INV711371,159,PO711371,2024-02-20,796810.37,186405.83,Matched,PLN,4.2746,1.0853,0.2339400177794413,PAY711371,2024-04-19,796810.37,185840.65
INV711372,6,PO711372,2022-07-02,1066608.33,249820.43,Matched,PLN,4.2695,1.0742,0.2342194636374282,PAY711372,2022-08-13,1055942.25,247113.86
INV711373,201,PO711373,2025-02-24,992137.32,,Mismatch,PLN,,,,PAY711373,2025-04-02,992137.32,
INV711374,59,PO711374,2022-09-16,847637.67,198078.58,Matched,PLN,4.2793,1.1073,0.233683079008249,PAY711374,2022-10-27,847637.67,199322.22
INV711375,209,PO711375,2024-08-13,29479.32,26971.02,Matched,USD,4.292,1.093,0.9149130832570906,PAY711375,2024-10-07,29479.32,27075.06
INV711376,242,PO711376,2022-07-21,26717.05,26717.05,Matched,EUR,4.3095,1.0876,1.0,PAY711376,2022-08-27,26717.05,26717.05
INV711377,106,PO711377,2022-10-30,263530.53,61125.54,Mismatch,PLN,4.3113,1.0962,0.2319486001901978,PAY711377,2022-12-21,263530.53,61809.39
INV711378,212,PO711378,2024-12-24,809248.27,184578.67,Matched,PLN,4.3843,1.1008,0.2280865816664005,PAY711378,2025-01-23,809248.27,
INV711379,14,PO711379,2024-12-28,122110.88,122110.88,Matched,EUR,4.3361,1.0976,1.0,PAY711379,2025-01-25,122110.88,
INV711380,142,PO711380,2022-04-20,646110.67,150858.22,Matched,PLN,4.2829,1.1065,0.233486656237596,PAY711380,2022-05-20,646110.67,148449.29
INV711381,196,PO711381,2023-04-06,159906.24,159906.24,Matched,EUR,4.2934,1.1397,1.0,PAY711381,2023-05-13,159906.24,159906.24
INV711382,192,PO711382,2022-03-04,80394.06,80394.06,Mismatch,EUR,4.3341,1.068,1.0,PAY711382,2022-04-01,80394.06,80394.06
INV711383,158,PO711383,2023-10-28,354228.72,83144.47,Matched,PLN,4.2604,1.106,0.2347197446249178,PAY711383,2024-01-02,354228.72,82547.71
INV711384,57,PO711384,2023-08-29,170181.61,40403.03,Matched,PLN,4.2121,1.14,0.2374112675387573,PAY711384,2023-10-24,170181.61,40037.08
INV711385,4,PO711385,2022-05-08,798476.37,184154.7,Matched,PLN,4.3359,1.112,0.2306326252911737,PAY711385,2022-06-14,798476.37,185536.85
INV711386,158,PO711386,2022-07-21,579921.1,134568.07,Matched,PLN,4.3095,1.0876,0.2320454809142592,PAY711386,2022-09-13,579921.1,136696.47
INV711387,108,PO711387,2022-04-09,461132.55,461132.55,Mismatch,EUR,4.2582,1.0802,1.0,PAY711387,,,
INV711388,62,PO711388,2023-06-09,199694.52,46269.5,Matched,PLN,4.3159,1.083,0.231701383257258,PAY711388,2023-07-07,199694.52,46350.04
INV711389,22,PO711389,2024-04-07,169286.25,169286.25,Matched,EUR,4.3111,1.1077,1.0,PAY711389,2024-05-07,169286.25,169286.25
INV711390,154,PO711390,2022-05-25,125066.4,125066.4,Matched,EUR,4.3024,1.1256,1.0,PAY711390,2022-06-18,125066.4,125066.4
INV711391,154,PO711391,2023-10-27,135857.1,135857.1,Matched,EUR,4.2732,1.0858,1.0,PAY711391,,,
INV711392,50,PO711392,2023-10-08,79682.42,79682.42,Matched,EUR,4.1623,1.1081,1.0,PAY711392,2023-11-03,79682.42,79682.42
INV711393,7,PO711393,2022-06-10,23063.89,23063.89,Matched,EUR,4.2652,1.0988,1.0,PAY711393,2022-07-15,23063.89,23063.89
INV711394,212,PO711394,2022-12-02,202540.25,47110.05,Matched,PLN,4.2993,1.1104,0.2325960040006512,PAY711394,2023-01-05,202540.25,46763.08
INV711395,17,PO711395,2023-08-21,72772.24,72772.24,Matched,EUR,4.2698,1.0467,1.0,PAY711395,2023-09-21,72772.24,72772.24
INV711396,141,PO711396,2022-08-25,100484.81,100484.81,Matched,EUR,4.3197,1.1459,1.0,PAY711396,2022-09-29,100484.81,100484.81
INV711397,221,PO711397,2024-12-06,829508.13,197257.71,Matched,PLN,4.2052,1.1018,0.237800818034814,PAY711397,2024-12-31,829508.13,190621.41
INV711398,190,PO711398,2025-03-12,357228.92,,Matched,PLN,,,,PAY711398,2025-04-19,357228.92,
INV711399,30,PO711399,2024-08-26,865209.6,201441.08,Matched,PLN,4.2951,1.0918,0.2328234499778818,PAY711399,2024-09-30,865209.6,206124.98
INV711401,181,PO711401,2024-04-21,38264.67,38264.67,Matched,EUR,4.1992,1.085,1.0,PAY711401,2024-06-05,38264.67,38264.67
INV711402,233,PO711402,2023-03-18,169614.62,169614.62,Matched,EUR,4.3498,1.0501,1.0,PAY711402,2023-04-29,169614.62,169614.62
INV711403,181,PO711403,2022-06-01,15124.19,15124.19,Matched,EUR,4.3528,1.1014,1.0,PAY711403,2022-08-02,15124.19,15124.19
INV711404,55,PO711404,2022-11-27,535279.87,124800.04,Matched,PLN,4.2891,1.1099,0.2331491455083817,PAY711404,2022-12-27,535279.87,123296.6
INV711405,83,PO711405,2022-08-20,126062.48,126062.48,Matched,EUR,4.3497,1.0779,1.0,PAY711405,2022-09-19,126062.48,126062.48
INV711406,80,PO711406,2024-01-25,222590.8,222590.8,Matched,EUR,4.2326,1.0836,1.0,PAY711406,2024-03-16,222590.8,222590.8
INV711407,63,PO711407,2022-06-25,563932.78,131633.9,Matched,PLN,4.2841,1.0949,0.2334212553395112,PAY711407,2022-08-15,563932.78,132984.2
INV711408,64,PO711408,2023-01-17,478513.94,109773.56,Mismatch,PLN,4.3591,1.0889,0.2294051524397238,PAY711408,,,
INV711409,67,PO711409,2024-03-26,176614.89,41958.26,Matched,PLN,4.2093,1.0464,0.2375691920271779,PAY711409,,,
INV711410,186,PO711410,2023-01-03,1117192.76,255061.02,Matched,PLN,4.3801,1.1004,0.2283052898335654,PAY711410,2023-02-15,1117192.76,259727.71
INV711411,130,PO711411,2024-04-29,273054.9,252711.61,Mismatch,USD,4.2373,1.0805,0.9254974548819992,PAY711411,2024-06-16,273054.9,252735.01
INV711412,159,PO711412,2023-03-25,286719.69,66305.83,Matched,PLN,4.3242,1.0661,0.231256648628648,PAY711412,2023-05-06,283852.49,67052.3
INV711413,136,PO711413,2022-04-14,147381.74,147381.74,Matched,EUR,4.2341,1.1225,1.0,PAY711413,,,
INV711414,226,PO711414,2022-07-06,253638.63,60292.53,Matched,PLN,4.2068,1.0764,0.2377103736807074,PAY711414,2022-08-26,253638.63,59957.6
INV711415,13,PO711415,2023-06-12,208139.21,48676.15,Matched,PLN,4.276,1.0663,0.2338634237605238,PAY711415,2023-07-19,208139.21,48490.17
INV711416,89,PO711416,2022-11-18,124308.62,113617.24,Matched,USD,4.3221,1.0941,0.9139932364500504,PAY711416,2022-12-24,124308.62,112252.68
INV711417,135,PO711417,2022-10-06,4109.21,4109.21,Matched,EUR,4.1919,1.0941,1.0,PAY711417,2022-11-09,4109.21,4109.21
INV711418,95,PO711418,2025-01-09,458526.97,,Matched,PLN,,,,PAY711418,2025-02-23,458526.97,
INV711419,127,PO711419,2023-12-19,256417.3,61060.46,Matched,PLN,4.1994,1.0546,0.238129256560461,PAY711419,2024-01-23,256417.3,59904.99
INV711420,61,PO711420,2024-11-11,62321.62,55964.1,Matched,USD,4.4086,1.1136,0.8979885057471265,PAY711420,2024-12-07,62321.62,55574.84
INV711421,68,PO711421,2023-03-04,103177.26,96427.35,Matched,USD,4.2528,1.07,0.9345794392523364,PAY711421,2023-05-03,103177.26,94355.06
INV711422,67,PO711422,2022-12-24,606867.78,143298.18,Matched,PLN,4.235,1.1074,0.2361275088547815,PAY711422,2023-02-21,606867.78,141391.81
INV711423,133,PO711423,2023-09-23,164842.14,164842.14,Matched,EUR,4.2163,1.0829,1.0,PAY711423,2023-11-05,164842.14,164842.14
INV711424,53,PO711424,2023-05-26,246029.62,57877.07,Matched,PLN,4.2509,1.0834,0.2352443012068032,PAY711424,,,
INV711425,11,PO711425,2022-09-29,48053.66,48053.66,Matched,EUR,4.254,1.0954,1.0,PAY711425,2022-11-13,48053.66,48053.66
INV711426,240,PO711426,2022-06-01,1115867.53,256356.26,Matched,PLN,4.3528,1.1014,0.2297371806653188,PAY711426,2022-06-27,1115867.53,260911.79
INV711427,87,PO711427,2025-01-17,198360.96,,Matched,PLN,,,,PAY711427,2025-02-13,198360.96,
INV711428,151,PO711428,2023-04-25,618790.8,146723.29,Matched,PLN,4.2174,1.0928,0.2371129131692512,PAY711428,2023-06-06,618790.8,144820.91
INV711429,59,PO711429,2023-06-05,471135.05,110641.83,Matched,PLN,4.2582,1.0704,0.2348410126344464,PAY711429,2023-07-18,471135.05,109954.97
INV711430,129,PO711430,2023-06-09,497566.68,115286.89,Matched,PLN,4.3159,1.083,0.231701383257258,PAY711430,,,
INV711431,38,PO711431,2022-11-07,480527.29,113645.51,Matched,PLN,4.2283,1.1083,0.2365016673367547,PAY711431,2022-12-23,480527.29,112627.98
INV711432,59,PO711432,2023-01-19,422700.98,99585.59,Matched,PLN,4.2446,1.1082,0.2355934599255524,PAY711432,2023-02-24,418473.97,97582.77
INV711433,121,PO711433,2024-12-24,354564.22,322096.86,Matched,USD,4.3843,1.1008,0.9084302325581396,PAY711433,2025-02-06,354564.22,
INV711434,81,PO711434,2024-07-17,94725.39,94725.39,Matched,EUR,4.2275,1.1039,1.0,PAY711434,2024-08-19,94725.39,94725.39
INV711435,249,PO711435,2023-09-07,105731.14,105731.14,Mismatch,EUR,4.2716,1.0596,1.0,PAY711435,2023-10-06,105731.14,105731.14
INV711436,236,PO711436,2023-10-30,129241.6,129241.6,Matched,EUR,4.3281,1.1019,1.0,PAY711436,2023-11-24,129241.6,129241.6
INV711437,155,PO711437,2024-10-20,145274.92,135834.43,Matched,USD,4.2697,1.0695,0.9350163627863488,PAY711437,2024-12-29,145274.92,136652.17
INV711438,208,PO711438,2023-06-19,175753.41,175753.41,Matched,EUR,4.284,1.1179,1.0,PAY711438,2023-07-15,175753.41,175753.41
INV711439,220,PO711439,2024-06-12,461939.57,107562.89,Mismatch,PLN,4.2946,1.0848,0.23285055651283,PAY711439,2024-07-21,461939.57,105000.58
INV711440,199,PO711440,2022-04-07,98880.64,23602.58,Matched,PLN,4.1894,1.091,0.238697665536831,PAY711440,2022-05-18,98880.64,22834.07
INV711441,106,PO711441,2023-10-09,264395.96,61506.03,Matched,PLN,4.2987,1.0617,0.232628469072045,PAY711441,2023-10-30,264395.96,61088.23
INV711442,24,PO711442,2022-04-22,134848.78,31064.71,Mismatch,PLN,4.3409,1.0944,0.2303669745905227,PAY711442,2022-06-15,134848.78,31981.21
INV711443,229,PO711443,2023-01-31,162549.82,162549.82,Matched,EUR,4.3424,1.0892,1.0,PAY711443,2023-03-14,162549.82,162549.82
INV711444,109,PO711444,2022-04-06,82223.9,82223.9,Matched,EUR,4.2301,1.0713,1.0,PAY711444,2022-05-18,82223.9,82223.9
INV711445,176,PO711445,2022-05-15,516563.18,121641.59,Matched,PLN,4.2466,1.0996,0.2354825036499788,PAY711445,2022-06-26,516563.18,122903.45
INV711446,209,PO711446,2023-08-21,486537.03,464829.49,Matched,USD,4.2698,1.0467,0.9553835865099838,PAY711446,2023-10-07,486537.03,449498.36
INV711447,192,PO711447,2023-04-14,45417.56,45417.56,Matched,EUR,4.2818,1.091,1.0,PAY711447,2023-05-29,45417.56,45417.56
INV711448,242,PO711448,2022-10-18,87568.85,87568.85,Matched,EUR,4.2734,1.1153,1.0,PAY711448,2022-11-30,87568.85,87568.85
INV711449,20,PO711449,2022-05-31,239044.72,239044.72,Matched,EUR,4.1619,1.0996,1.0,PAY711449,2022-07-06,239044.72,239044.72
INV711451,126,PO711451,2024-12-20,624375.44,143248.09,Matched,PLN,4.3587,1.1151,0.229426205061142,PAY711451,,,
INV711452,17,PO711452,2022-05-29,222631.63,222631.63,Mismatch,EUR,4.2867,1.0789,1.0,PAY711452,2022-07-07,222631.63,222631.63
INV711454,18,PO711454,2024-09-26,190020.68,44599.51,Matched,PLN,4.2606,1.112,0.2347087264704501,PAY711454,2024-10-19,190020.68,44118.01
INV711455,11,PO711455,2024-07-25,50704.04,50704.04,Matched,EUR,4.2802,1.0981,1.0,PAY711455,2024-09-06,50704.04,50704.04
INV711456,210,PO711456,2022-02-10,202371.6,47855.56,Matched,PLN,4.2288,1.0719,0.2364737041241014,PAY711456,2022-04-02,202371.6,47597.81
INV711457,150,PO711457,2024-05-13,73675.4,73675.4,Matched,EUR,4.2773,1.09,1.0,PAY711457,2024-06-23,73675.4,73675.4
INV711458,152,PO711458,2024-10-04,641086.15,150302.71,Matched,PLN,4.2653,1.11,0.2344500972967904,PAY711458,2024-11-21,641086.15,149162.65
INV711460,46,PO711460,2022-05-02,555645.74,134204.22,Matched,PLN,4.1403,1.0973,0.2415283916624399,PAY711460,2022-06-13,555645.74,126122.6
INV711461,217,PO711461,2024-06-03,22333.91,22333.91,Matched,EUR,4.2865,1.0936,1.0,PAY711461,2024-07-03,22333.91,22333.91
INV711462,187,PO711462,2022-08-07,244743.89,244743.89,Matched,EUR,4.2162,1.0962,1.0,PAY711462,2022-09-22,244743.89,244743.89
INV711463,127,PO711463,2023-09-08,694824.95,164607.55,Matched,PLN,4.2211,1.0485,0.2369050721375944,PAY711463,2023-10-09,694824.95,161636.06
INV711464,211,PO711464,2024-02-19,109742.72,109742.72,Matched,EUR,4.2947,1.0716,1.0,PAY711464,2024-04-06,109742.72,109742.72
INV711465,65,PO711465,2024-01-07,438993.4,99841.57,Matched,PLN,4.3969,1.0805,0.2274329641338215,PAY711465,2024-02-28,438993.4,100765.14
INV711466,52,PO711466,2022-12-10,205869.15,205869.15,Matched,EUR,4.2775,1.0894,1.0,PAY711466,2023-01-09,205869.15,205869.15
INV711467,134,PO711467,2024-05-29,912783.17,208669.54,Matched,PLN,4.3743,1.0756,0.2286080058523649,PAY711467,2024-07-07,912783.17,216422.41
INV711468,198,PO711468,2023-09-17,118079.74,27346.57,Matched,PLN,4.3179,1.1464,0.2315940619282521,PAY711468,2023-11-21,118079.74,27704.59
INV711469,2,PO711469,2023-11-23,102170.26,102170.26,Matched,EUR,4.3408,1.0741,1.0,PAY711469,2024-01-01,102170.26,102170.26
INV711470,66,PO711470,2023-08-23,203322.97,47532.02,Mismatch,PLN,4.2776,1.0952,0.2337759491303535,PAY711470,2023-09-28,200273.13,46968.37
INV711471,242,PO711471,2024-07-04,109268.2,109268.2,Matched,EUR,4.2604,1.0832,1.0,PAY711471,2024-08-20,109268.2,109268.2
INV711472,24,PO711472,2023-10-16,1102008.31,257888.31,Matched,PLN,4.2732,1.096,0.2340166619863334,PAY711472,2023-11-25,1102008.31,256102.33
INV711473,149,PO711473,2022-10-13,690068.58,162044.99,Matched,PLN,4.2585,1.0819,0.2348244687096395,PAY711473,,,
INV711474,200,PO711474,2025-01-21,177175.9,177175.9,Matched,EUR,,,1.0,PAY711474,2025-02-13,177175.9,
INV711475,50,PO711475,2023-05-21,50131.62,50131.62,Matched,EUR,4.2275,1.0695,1.0,PAY711475,2023-06-29,50131.62,50131.62
INV711476,178,PO711476,2022-06-27,183532.94,183532.94,Mismatch,EUR,4.2768,1.0753,1.0,PAY711476,,,
INV711477,65,PO711477,2024-04-09,1444378.83,338753.89,Matched,PLN,4.2638,1.0709,0.2345325765748862,PAY711477,2024-05-15,1444378.83,334951.73
INV711478,143,PO711478,2023-04-26,245807.51,57789.47,Mismatch,PLN,4.2535,1.0767,0.2351005054660867,PAY711478,2023-06-08,245807.51,57679.63
INV711480,140,PO711480,2025-02-10,151004.4,151004.4,Mismatch,EUR,,,1.0,PAY711480,2025-04-03,151004.4,
INV711481,196,PO711481,2024-05-20,370098.63,370098.63,Matched,EUR,4.262,1.068,1.0,PAY711481,2024-06-19,370098.63,370098.63
INV711482,5,PO711482,2022-12-13,63198.24,63198.24,Matched,EUR,4.1871,1.0805,1.0,PAY711482,2023-02-05,63198.24,63198.24
INV711483,206,PO711483,2023-10-30,174631.21,174631.21,Matched,EUR,4.3281,1.1019,1.0,PAY711483,2023-12-13,174631.21,174631.21
INV711484,237,PO711484,2024-05-29,142034.62,32470.25,Matched,PLN,4.3743,1.0756,0.2286080058523649,PAY711484,2024-07-01,142034.62,33227.58
INV711486,97,PO711486,2023-12-28,63587.69,63587.69,Matched,EUR,4.2983,1.1267,1.0,PAY711486,2024-03-02,63587.69,63587.69
INV711487,91,PO711487,2024-06-17,743962.35,173969.31,Matched,PLN,4.2764,1.0755,0.2338415489664203,PAY711487,2024-08-09,743962.35,172193.58
INV711488,37,PO711488,2023-09-11,581813.6,134089.33,Matched,PLN,4.339,1.1,0.2304678497349619,PAY711488,2023-10-09,581813.6,135346.41
INV711489,226,PO711489,2024-04-16,529584.05,125470.06,Matched,PLN,4.2208,1.1054,0.2369219105382866,PAY711489,2024-05-12,529584.05,120368.22
INV711490,231,PO711490,2024-05-25,530491.0,123029.52,Matched,PLN,4.3119,1.1279,0.2319163245900879,PAY711490,2024-06-21,519881.18,120156.51
INV711492,235,PO711492,2025-01-14,401646.29,,Matched,PLN,,,,PAY711492,2025-02-27,401646.29,
INV711493,45,PO711493,2023-09-09,37302.76,37302.76,Matched,EUR,4.3631,1.0748,1.0,PAY711493,2023-10-04,37302.76,37302.76
INV711494,97,PO711494,2022-11-01,59303.25,59303.25,Matched,EUR,4.2907,1.1157,1.0,PAY711494,2022-12-04,59303.25,59303.25
INV711495,57,PO711495,2023-06-22,188730.52,43264.99,Matched,PLN,4.3622,1.1209,0.2292421255329879,PAY711495,2023-07-27,188730.52,45022.67
INV711496,12,PO711496,2022-04-04,79272.96,18656.85,Matched,PLN,4.249,1.0343,0.2353494939985879,PAY711496,2022-05-29,79272.96,18492.77
INV711497,187,PO711497,2022-08-17,149109.24,149109.24,Matched,EUR,4.2837,1.095,1.0,PAY711497,2022-10-04,149109.24,149109.24
INV711498,33,PO711498,2023-09-22,153256.02,35699.88,Matched,PLN,4.2929,1.1044,0.232942765962403,PAY711498,2023-11-11,153256.02,35553.29
INV711499,246,PO711499,2024-05-29,7124.4,7124.4,Matched,EUR,4.3743,1.0756,1.0,PAY711499,2024-07-03,7124.4,7124.4
INV711500,223,PO711500,2022-10-07,143413.19,143413.19,Matched,EUR,4.2864,1.0914,1.0,PAY711500,,,
INV711501,206,PO711501,2023-02-01,162478.79,162478.79,Matched,EUR,4.2479,1.1129,1.0,PAY711501,2023-03-30,162478.79,162478.79
INV711502,57,PO711502,2023-06-01,93012.24,21787.32,Matched,PLN,4.2691,1.1213,0.2342414091963177,PAY711502,2023-07-18,93012.24,21707.49
INV711503,56,PO711503,2023-08-23,628267.76,146873.89,Matched,PLN,4.2776,1.0952,0.2337759491303535,PAY711503,2023-10-16,628267.76,147025.12
INV711504,67,PO711504,2024-11-20,681126.47,159536.81,Matched,PLN,4.2694,1.1117,0.2342249496416358,PAY711504,,,
INV711505,232,PO711505,2023-01-21,955473.65,222482.57,Matched,PLN,4.2946,1.0855,0.23285055651283,PAY711505,2023-02-13,955473.65,224026.65
INV711506,157,PO711506,2023-04-21,806217.98,191128.44,Matched,PLN,4.2182,1.1008,0.2370679436726565,PAY711506,2023-06-13,806217.98,188065.5
INV711507,152,PO711507,2022-07-03,1494307.1,347020.99,Matched,PLN,4.3061,1.0987,0.2322286988226005,PAY711507,2022-07-28,1494307.1,335482.71
INV711508,124,PO711508,2023-06-16,268162.07,241543.93,Matched,USD,4.1853,1.1102,0.9007386056566384,PAY711508,2023-07-18,268162.07,240914.63
INV711510,244,PO711510,2023-01-03,339538.0,339538.0,Matched,EUR,4.3801,1.1004,1.0,PAY711510,2023-02-25,339538.0,339538.0
INV711511,83,PO711511,2023-05-26,164658.93,164658.93,Matched,EUR,4.2509,1.0834,1.0,PAY711511,2023-06-27,164658.93,164658.93
INV711512,46,PO711512,2024-02-14,319256.26,73833.55,Matched,PLN,4.324,1.0873,0.2312673450508788,PAY711512,2024-04-02,319256.26,74399.63
INV711513,168,PO711513,2024-04-07,122422.48,122422.48,Matched,EUR,4.3111,1.1077,1.0,PAY711513,2024-05-11,122422.48,122422.48
INV711514,187,PO711514,2023-02-26,149910.51,149910.51,Matched,EUR,4.2899,1.0831,1.0,PAY711514,2023-04-01,149910.51,149910.51
INV711515,44,PO711515,2024-05-17,37347.84,37347.84,Matched,EUR,4.282,1.097,1.0,PAY711515,2024-06-14,37347.84,37347.84
INV711516,157,PO711516,2023-08-17,145110.8,34016.46,Matched,PLN,4.2659,1.0904,0.2344171218265782,PAY711516,,,
INV711517,147,PO711517,2022-09-23,5928.0,5928.0,Matched,EUR,4.2664,1.0729,1.0,PAY711517,2022-10-30,5928.0,5928.0
INV711518,82,PO711518,2023-07-05,61527.72,61527.72,Matched,EUR,4.2593,1.1026,1.0,PAY711518,2023-08-12,61527.72,61527.72
INV711519,151,PO711519,2023-01-25,330312.45,80087.39,Matched,PLN,4.1244,1.093,0.2424595092619532,PAY711519,2023-03-07,330312.45,75930.41
INV711520,50,PO711520,2024-09-01,142794.92,142794.92,Matched,EUR,4.257,1.0829,1.0,PAY711520,2024-10-19,142794.92,142794.92
INV711521,240,PO711521,2024-03-29,400104.92,94215.49,Matched,PLN,4.2467,1.1118,0.235476958579603,PAY711521,2024-05-24,400104.92,92339.01
INV711522,69,PO711522,2024-03-30,510702.8,117252.0,Matched,PLN,4.3556,1.0821,0.2295894939847552,PAY711522,2024-04-28,510702.8,120236.09
INV711523,172,PO711523,2024-09-15,521081.85,121941.84,Matched,PLN,4.2732,1.093,0.2340166619863334,PAY711523,2024-10-25,521081.85,120897.86
INV711524,31,PO711524,2022-12-02,276162.17,64234.22,Matched,PLN,4.2993,1.1104,0.2325960040006512,PAY711524,2023-01-02,276162.17,64867.91
INV711525,76,PO711525,2022-08-26,13431.84,13431.84,Matched,EUR,4.2303,1.0881,1.0,PAY711525,2022-10-23,13431.84,13431.84
INV711526,74,PO711526,2023-06-26,189090.5,43281.03,Matched,PLN,4.3689,1.0925,0.2288905674197166,PAY711526,,,
INV711527,242,PO711527,2024-07-11,38913.0,38913.0,Matched,EUR,4.3521,1.1179,1.0,PAY711527,2024-08-31,38913.0,38913.0
INV711529,77,PO711529,2023-02-24,122429.37,122429.37,Matched,EUR,4.2884,1.0945,1.0,PAY711529,2023-04-06,122429.37,122429.37
INV711530,207,PO711530,2022-12-17,222535.04,52002.67,Matched,PLN,4.2793,1.0923,0.233683079008249,PAY711530,2023-01-19,222535.04,52427.8
INV711533,77,PO711533,2023-02-23,433662.53,433662.53,Matched,EUR,4.2758,1.1383,1.0,PAY711533,2023-04-19,433662.53,433662.53
INV711534,65,PO711534,2023-04-02,93468.69,21591.29,Matched,PLN,4.329,1.1019,0.231000231000231,PAY711534,2023-05-23,93468.69,21814.01
INV711535,93,PO711535,2023-07-28,448907.72,105861.98,Matched,PLN,4.2405,1.1254,0.2358212474943992,PAY711535,2023-09-24,448907.72,105049.43
INV711536,4,PO711536,2023-02-09,111161.84,25781.44,Matched,PLN,4.3117,1.0735,0.2319270821253797,PAY711536,2023-03-08,111161.84,26139.74
INV711537,224,PO711537,2022-11-11,1432055.29,330012.28,Matched,PLN,4.3394,1.1046,0.2304466055215006,PAY711537,2022-12-22,1432055.29,332556.61
INV711538,67,PO711538,2023-07-08,208601.19,47872.86,Matched,PLN,4.3574,1.1152,0.2294946527745903,PAY711538,2023-08-11,208601.19,47831.15
INV711539,146,PO711539,2023-01-17,647416.83,148520.76,Matched,PLN,4.3591,1.0889,0.2294051524397238,PAY711539,,,
