POID,Line,ReceiptDate,QtyReceived,OnTimeFlag
PO709330,2,2022-08-10,10,False
PO709331,1,2022-03-07,77,True
PO709331,2,2022-03-30,122,True
PO709331,3,2022-02-12,11,False
PO709331,4,2022-02-10,11,True
PO709332,1,2023-08-21,65,False
PO709333,1,2024-04-14,37,True
PO709334,1,2022-10-29,7,False
PO709334,2,2022-11-09,3,False
PO709334,2,2022-11-10,4,False
PO709334,3,2022-11-05,137,False
PO709334,4,2022-12-24,73,True
PO709334,4,2022-12-27,46,True
PO709335,1,2022-10-07,131,False
PO709335,2,2022-11-07,19,True
PO709335,3,2022-10-22,2,True
PO709336,1,2023-02-11,8,False
PO709337,1,2024-07-31,27,True
PO709337,2,2024-07-20,121,False
PO709338,1,2024-06-24,53,False
PO709338,2,2024-08-17,25,False
PO709338,3,2024-07-16,86,False
PO709338,4,2024-07-13,194,False
PO709338,5,2024-08-14,18,True
PO709338,6,2024-07-11,117,False
PO709339,1,2023-10-15,11,True
PO709339,1,2023-10-17,17,True
PO709339,2,2023-11-11,22,False
PO709339,3,2023-10-05,1,False
PO709340,1,2022-07-18,23,True
PO709340,2,2022-06-23,26,False
PO709340,3,2022-07-15,28,False
PO709340,4,2022-07-14,14,False
PO709340,5,2022-07-02,15,False
PO709341,1,2022-03-07,6,True
PO709341,2,2022-02-09,168,False
PO709341,3,2022-03-06,41,True
PO709341,4,2022-03-15,18,True
PO709341,5,2022-02-24,7,False
PO709341,5,2022-02-28,4,False
PO709342,1,2025-01-15,103,True
PO709342,2,2024-12-09,22,True
PO709343,1,2023-12-14,4,False
PO709343,2,2023-12-07,83,True
PO709343,3,2024-01-12,258,False
PO709343,4,2023-12-25,5,True
PO709343,5,2023-11-05,31,True
PO709344,1,2025-01-30,26,True
PO709344,2,2025-01-01,72,True
PO709344,3,2025-01-14,25,False
PO709345,1,2023-08-24,11,False
PO709345,2,2023-06-19,77,False
PO709345,3,2023-09-11,11,False
PO709345,4,2023-07-27,13,True
PO709345,5,2023-08-11,17,False
PO709345,6,2023-07-04,62,False
PO709346,1,2023-06-06,22,False
PO709346,1,2023-06-07,8,False
PO709346,2,2023-04-27,8,False
PO709346,2,2023-05-05,7,False
PO709346,3,2023-05-21,12,False
PO709346,4,2023-04-22,10,False
PO709346,5,2023-05-27,42,False
PO709346,5,2023-05-30,27,False
PO709346,6,2023-05-15,10,False
PO709347,1,2022-04-13,101,False
PO709347,2,2022-03-26,17,False
PO709347,3,2022-03-19,8,False
PO709347,3,2022-03-28,7,False
PO709347,4,2022-04-06,27,False
PO709347,5,2022-05-14,14,False
PO709347,6,2022-04-01,42,True
PO709347,6,2022-04-04,32,True
PO709348,1,2023-10-20,26,False
PO709348,2,2023-09-09,3,True
PO709348,2,2023-09-11,3,True
PO709348,3,2023-11-19,22,False
PO709348,4,2023-08-30,7,False
PO709349,1,2024-04-23,13,True
PO709349,2,2024-06-17,22,True
PO709349,3,2024-04-27,5,False
PO709349,4,2024-04-25,15,True
PO709350,1,2023-11-01,14,True
PO709350,2,2023-11-11,7,False
PO709350,3,2024-01-04,121,False
PO709350,4,2023-11-30,42,True
PO709350,5,2023-10-24,12,False
PO709350,5,2023-10-31,5,False
PO709351,1,2023-12-21,18,False
PO709351,2,2023-11-09,99,False
PO709351,3,2023-11-10,6,False
PO709352,1,2024-03-23,31,False
PO709352,2,2024-01-24,26,True
PO709352,3,2024-02-21,5,True
PO709352,4,2024-02-13,21,True
PO709353,1,2023-04-22,2,False
PO709353,2,2023-05-10,89,False
PO709354,1,2022-09-24,203,False
PO709354,2,2022-09-05,82,True
PO709354,3,2022-10-01,9,False
PO709354,3,2022-10-10,4,False
PO709354,4,2022-10-12,6,False
PO709354,5,2022-08-26,40,False
PO709354,6,2022-10-18,1,False
PO709355,1,2024-10-18,10,True
PO709355,2,2024-11-21,5,False
PO709355,3,2024-10-08,3,False
PO709356,1,2024-06-10,107,True
PO709356,2,2024-05-04,20,False
PO709356,3,2024-05-28,33,False
PO709356,4,2024-06-28,36,False
PO709356,5,2024-04-16,24,False
PO709357,1,2023-07-04,31,True
PO709357,1,2023-07-05,38,True
PO709357,2,2023-07-27,8,False
PO709357,3,2023-06-23,127,False
PO709358,1,2024-10-10,5,True
PO709358,1,2024-10-18,3,True
PO709359,1,2022-05-01,7,False
PO709359,2,2022-05-28,16,True
PO709360,1,2023-10-02,4,True
PO709360,2,2023-12-07,7,True
PO709360,3,2023-11-17,31,False
PO709360,4,2023-11-07,65,True
PO709360,5,2023-12-08,29,False
PO709361,1,2024-09-03,16,False
PO709361,2,2024-07-01,67,True
PO709361,3,2024-07-19,3,False
PO709362,1,2022-11-16,24,False
PO709362,2,2022-11-09,27,True
PO709362,3,2022-11-20,1,False
PO709363,1,2024-03-17,18,False
PO709364,1,2023-03-05,13,False
PO709364,2,2023-03-21,67,True
PO709365,1,2023-07-30,59,False
PO709365,1,2023-08-02,40,False
PO709365,2,2023-08-31,125,False
PO709365,3,2023-08-04,25,False
PO709365,4,2023-08-25,47,False
PO709365,5,2023-07-02,8,True
PO709366,1,2022-09-01,2,False
PO709366,1,2022-09-08,3,False
PO709366,2,2022-08-20,19,False
PO709366,3,2022-10-06,37,False
PO709366,4,2022-08-23,160,False
PO709366,5,2022-08-14,98,False
PO709367,1,2023-03-27,7,False
PO709367,2,2023-03-30,6,True
PO709367,3,2023-04-12,15,True
PO709367,4,2023-04-20,9,False
PO709367,4,2023-04-26,6,False
PO709367,5,2023-04-01,20,True
PO709367,5,2023-04-04,10,True
PO709367,6,2023-05-11,20,False
PO709368,1,2022-08-14,23,False
PO709369,1,2024-02-26,49,True
PO709369,2,2024-04-06,85,False
PO709369,3,2024-05-05,32,False
PO709369,4,2024-04-18,5,False
PO709370,1,2023-12-01,3,True
PO709371,1,2023-07-01,2,False
PO709371,2,2023-07-12,240,True
PO709372,1,2024-01-24,156,False
PO709372,2,2024-01-09,98,True
PO709372,3,2024-01-05,13,True
PO709372,4,2023-11-26,18,True
PO709372,5,2024-02-02,22,False
PO709372,6,2023-12-23,25,False
PO709373,1,2024-12-20,1,False
PO709373,1,2024-12-25,2,False
PO709373,2,2024-11-12,153,True
PO709373,3,2025-01-01,1,False
PO709373,4,2024-12-09,12,True
PO709373,5,2024-10-26,177,True
PO709373,6,2024-11-10,2,True
PO709373,6,2024-11-12,3,True
PO709374,1,2024-03-10,4,True
PO709374,1,2024-03-18,6,True
PO709374,2,2024-03-20,56,True
PO709375,1,2022-03-14,1,True
PO709375,2,2022-03-17,50,True
PO709375,3,2022-03-08,17,True
PO709375,4,2022-04-27,3,False
PO709375,4,2022-05-05,4,False
PO709375,5,2022-04-29,38,False
PO709375,6,2022-04-14,11,True
PO709376,1,2023-10-18,21,True
PO709377,1,2022-04-04,21,True
PO709377,1,2022-04-08,20,True
PO709377,2,2022-04-07,8,False
PO709377,3,2022-04-28,22,True
PO709378,1,2024-06-01,11,False
PO709378,2,2024-05-03,108,True
PO709378,3,2024-05-30,56,False
PO709378,3,2024-06-06,49,False
PO709378,4,2024-05-25,69,True
PO709379,1,2022-02-05,13,False
PO709379,2,2022-02-19,77,True
PO709379,3,2022-03-07,22,True
PO709379,4,2022-02-07,182,True
PO709380,1,2023-12-30,90,False
PO709380,2,2023-12-25,18,False
PO709380,2,2023-12-26,13,False
PO709381,1,2022-10-10,6,True
PO709381,2,2022-12-08,15,False
PO709381,3,2022-10-31,26,True
PO709381,3,2022-11-03,25,True
PO709381,4,2022-09-30,16,True
PO709381,5,2022-11-24,4,False
PO709382,1,2022-12-28,15,True
PO709382,1,2023-01-04,18,True
PO709382,2,2022-12-11,4,False
PO709382,3,2022-12-18,13,False
PO709382,4,2023-01-11,10,False
PO709383,1,2024-12-21,26,True
PO709383,2,2024-12-06,7,False
PO709383,3,2025-01-11,244,False
PO709383,4,2024-12-16,8,True
PO709383,5,2025-01-19,113,False
PO709384,1,2022-06-21,22,True
PO709384,2,2022-07-04,7,True
PO709384,3,2022-06-25,6,False
PO709384,4,2022-07-05,28,False
PO709384,4,2022-07-13,24,False
PO709384,5,2022-06-30,69,False
PO709384,6,2022-05-23,15,False
PO709385,1,2023-10-30,166,False
PO709385,2,2023-10-16,102,False
PO709385,2,2023-10-19,88,False
PO709385,3,2023-09-12,13,True
PO709385,4,2023-11-01,30,False
PO709386,1,2022-12-25,7,False
PO709386,1,2022-12-30,4,False
PO709386,2,2023-02-01,18,False
PO709386,2,2023-02-03,27,False
PO709386,3,2023-02-17,9,True
PO709386,4,2022-12-15,14,False
PO709386,5,2022-12-26,13,True
PO709386,6,2023-01-07,16,True
PO709387,1,2023-12-13,170,False
PO709387,2,2023-12-07,15,False
PO709387,3,2023-12-20,21,True
PO709387,4,2023-10-31,250,True
PO709388,1,2024-10-20,73,False
PO709388,2,2024-11-06,20,False
PO709388,2,2024-11-14,23,False
PO709388,3,2024-09-17,26,False
PO709388,4,2024-11-05,23,False
PO709389,1,2022-06-03,117,False
PO709389,1,2022-06-06,92,False
PO709389,2,2022-05-31,12,True
PO709390,1,2025-02-11,29,True
PO709390,2,2024-12-16,31,True
PO709390,2,2024-12-23,26,True
PO709390,3,2025-02-21,113,False
PO709390,4,2025-02-01,18,False
PO709390,5,2025-01-12,135,True
PO709390,6,2025-01-20,33,False
PO709391,1,2022-05-05,4,False
PO709391,2,2022-04-14,3,True
PO709391,3,2022-04-17,1,False
PO709391,3,2022-04-18,2,False
PO709391,4,2022-06-11,29,True
PO709391,5,2022-05-14,43,False
PO709392,1,2023-01-17,11,True
PO709392,2,2023-01-30,3,True
PO709392,3,2022-12-22,15,False
PO709393,1,2022-10-31,25,False
PO709393,2,2022-10-26,23,False
PO709394,1,2023-07-24,4,False
PO709394,1,2023-07-26,1,False
PO709394,2,2023-07-01,34,False
PO709394,3,2023-05-12,29,False
PO709394,4,2023-07-03,26,False
PO709394,5,2023-04-23,6,True
PO709395,1,2024-01-04,3,True
PO709395,2,2024-01-31,5,False
PO709396,1,2022-05-22,9,True
PO709396,1,2022-05-24,7,True
PO709396,2,2022-05-06,30,False
PO709396,3,2022-05-18,18,False
PO709396,3,2022-05-19,16,False
PO709396,4,2022-06-22,8,False
PO709396,5,2022-06-18,105,False
PO709396,5,2022-06-20,86,False
PO709397,1,2023-11-08,19,False
PO709397,2,2023-10-02,82,True
PO709397,3,2023-10-11,20,True
PO709397,3,2023-10-13,10,True
PO709397,4,2023-10-10,106,True
PO709398,1,2022-07-04,10,True
PO709398,2,2022-08-18,26,False
PO709399,1,2024-07-05,8,False
PO709399,2,2024-06-26,98,True
PO709399,3,2024-05-05,20,True
PO709400,1,2022-02-13,29,False
PO709400,2,2022-04-08,20,False
PO709400,3,2022-03-17,5,False
PO709401,1,2022-10-09,8,False
PO709401,1,2022-10-11,7,False
PO709401,2,2022-12-22,8,False
PO709401,3,2022-11-30,11,False
PO709401,4,2022-11-07,11,True
PO709401,5,2022-11-28,20,True
PO709402,1,2023-04-10,5,True
PO709402,2,2023-03-22,43,True
PO709402,3,2023-03-03,87,False
PO709402,4,2023-03-14,8,True
PO709402,5,2023-02-25,20,True
PO709403,1,2023-05-02,8,True
PO709403,2,2023-04-26,16,True
PO709403,3,2023-05-10,29,False
PO709403,4,2023-05-09,15,True
PO709403,4,2023-05-10,19,True
PO709404,1,2022-03-23,61,False
PO709404,2,2022-02-12,12,False
PO709404,3,2022-03-21,23,False
PO709404,4,2022-04-21,6,False
PO709404,4,2022-04-29,5,False
PO709404,5,2022-03-30,5,True
PO709405,1,2024-11-23,55,False
PO709405,2,2024-12-11,19,False
PO709405,3,2025-02-04,1,False
PO709405,4,2025-01-31,100,False
PO709405,5,2024-12-17,83,True
PO709406,1,2022-02-19,53,False
PO709406,2,2022-02-11,2,True
PO709406,3,2022-02-24,126,False
PO709407,1,2022-11-18,13,True
PO709407,2,2023-01-19,4,False
PO709407,3,2022-12-01,2,False
PO709408,1,2025-01-07,56,True
PO709408,2,2024-12-10,1,False
PO709408,3,2024-12-30,9,True
PO709408,4,2024-12-25,41,True
PO709408,5,2025-01-05,9,False
PO709409,1,2024-03-31,12,False
PO709409,1,2024-04-08,8,False
PO709409,2,2024-03-30,44,False
PO709409,2,2024-04-01,28,False
PO709409,3,2024-02-19,15,True
PO709409,4,2024-03-20,28,True
PO709409,4,2024-03-25,26,True
PO709409,5,2024-05-18,7,False
PO709410,1,2024-02-22,29,True
PO709410,1,2024-02-23,22,True
PO709410,2,2024-03-09,21,False
PO709410,3,2024-03-09,84,False
PO709411,1,2024-04-11,79,False
PO709411,2,2024-01-20,52,False
PO709411,3,2024-01-16,45,False
PO709412,1,2023-04-18,26,False
PO709412,2,2023-04-25,21,False
PO709412,3,2023-03-27,21,True
PO709412,4,2023-04-03,20,True
PO709412,5,2023-04-17,189,True
PO709412,6,2023-05-11,1,False
PO709413,1,2023-12-24,38,False
PO709413,2,2023-12-05,1,True
PO709413,3,2023-12-01,234,False
PO709413,4,2023-11-03,22,False
PO709413,5,2023-12-15,44,False
PO709413,6,2023-11-30,170,False
PO709414,1,2023-03-30,13,False
PO709415,1,2023-05-16,11,True
PO709416,1,2024-04-09,13,False
PO709416,2,2024-04-28,14,True
PO709416,3,2024-05-30,52,True
PO709416,3,2024-06-05,28,True
PO709416,4,2024-06-19,3,False
PO709417,1,2024-12-29,9,False
PO709417,1,2025-01-03,3,False
PO709417,2,2024-11-28,1,False
PO709417,2,2024-12-04,1,False
PO709417,3,2024-12-05,64,True
PO709417,3,2024-12-12,32,True
PO709417,4,2025-02-03,136,False
PO709417,5,2024-12-19,8,False
PO709418,1,2022-09-09,18,False
PO709419,1,2022-11-18,13,False
PO709419,2,2022-11-25,45,False
PO709419,3,2022-09-13,220,True
PO709419,4,2022-10-17,87,False
PO709419,4,2022-10-21,94,False
PO709420,1,2023-03-03,2,True
PO709420,1,2023-03-06,3,True
PO709420,2,2023-04-04,30,False
PO709421,1,2024-01-06,20,True
PO709421,2,2023-12-09,56,False
PO709421,3,2024-02-07,99,False
PO709421,4,2024-01-11,79,True
PO709421,5,2024-02-03,14,False
PO709421,5,2024-02-09,9,False
PO709421,6,2024-02-11,59,False
PO709422,1,2022-08-05,21,False
PO709422,2,2022-08-22,22,True
PO709422,3,2022-08-26,10,True
PO709422,3,2022-08-29,12,True
PO709423,1,2024-10-16,8,False
PO709424,1,2023-09-18,9,True
PO709424,2,2023-10-17,19,True
PO709425,1,2023-08-22,94,True
PO709425,2,2023-09-20,21,False
PO709426,1,2024-07-15,114,False
PO709426,2,2024-06-20,4,False
PO709426,3,2024-07-10,17,True
PO709426,4,2024-07-12,12,False
PO709426,5,2024-06-22,21,True
PO709427,1,2024-11-14,10,False
PO709427,1,2024-11-19,13,False
PO709427,2,2024-11-14,90,False
PO709428,1,2022-07-04,6,True
PO709429,1,2022-08-15,10,True
PO709429,1,2022-08-19,7,True
PO709429,2,2022-07-10,28,True
PO709429,3,2022-07-03,24,True
PO709429,4,2022-08-30,7,False
PO709429,5,2022-09-11,10,False
PO709429,5,2022-09-13,15,False
PO709429,6,2022-06-30,8,True
PO709430,1,2023-02-02,9,True
PO709430,2,2023-04-05,49,True
PO709431,1,2023-07-13,58,False
PO709432,1,2025-01-21,59,True
PO709432,1,2025-01-29,36,True
PO709432,2,2025-01-13,5,True
PO709432,3,2025-03-12,37,False
PO709432,4,2025-01-25,248,False
PO709432,5,2025-01-30,16,True
PO709433,1,2023-11-17,26,False
PO709434,1,2024-09-10,11,True
PO709434,2,2024-09-27,23,True
PO709434,3,2024-10-27,2,False
PO709434,3,2024-10-28,4,False
PO709434,4,2024-10-11,10,False
PO709434,4,2024-10-18,13,False
PO709434,5,2024-10-04,33,False
PO709435,1,2024-05-16,110,True
PO709435,2,2024-05-09,5,False
PO709435,3,2024-06-07,17,True
PO709435,4,2024-06-08,22,True
PO709435,5,2024-05-05,103,False
PO709435,5,2024-05-07,134,False
PO709436,1,2024-06-03,18,True
PO709436,2,2024-05-03,8,True
PO709436,2,2024-05-06,8,True
PO709436,3,2024-03-29,16,False
PO709436,4,2024-04-20,147,False
PO709436,4,2024-04-24,66,False
PO709436,5,2024-06-07,43,False
PO709437,1,2022-11-05,6,True
PO709437,2,2022-11-05,78,False
PO709437,3,2022-10-30,6,False
PO709437,4,2022-09-29,3,False
PO709437,5,2022-10-25,13,False
PO709437,6,2022-11-30,4,True
PO709438,1,2023-07-03,71,False
PO709438,2,2023-06-22,108,True
PO709438,2,2023-06-23,150,True
PO709438,3,2023-07-19,75,False
PO709438,4,2023-06-26,18,True
PO709438,5,2023-07-24,12,False
PO709439,1,2022-07-01,84,True
PO709439,2,2022-06-28,13,False
PO709440,1,2025-02-09,17,False
PO709441,1,2022-07-19,7,True
PO709441,2,2022-07-05,12,False
PO709442,1,2024-06-21,23,False
PO709443,1,2024-12-25,38,True
PO709444,1,2025-03-09,75,True
PO709445,1,2022-07-21,250,False
PO709445,2,2022-04-27,248,True
PO709445,3,2022-07-04,17,True
PO709445,4,2022-07-04,2,False
PO709445,4,2022-07-08,2,False
PO709446,1,2024-08-14,9,True
PO709446,2,2024-08-08,93,True
PO709447,1,2023-03-12,28,True
PO709447,2,2023-03-16,7,True
PO709447,2,2023-03-17,6,True
PO709447,3,2023-04-20,11,False
PO709447,4,2023-05-18,33,False
PO709447,5,2023-02-28,186,True
PO709447,6,2023-04-25,16,False
PO709448,1,2025-01-07,9,True
PO709448,1,2025-01-09,11,True
PO709449,1,2023-10-18,13,False
PO709449,2,2023-09-26,23,True
PO709449,3,2023-08-25,17,False
PO709449,4,2023-08-25,10,False
PO709449,4,2023-08-29,13,False
PO709450,1,2024-02-07,4,False
PO709451,1,2023-12-03,74,True
PO709451,1,2023-12-11,94,True
PO709451,2,2023-11-05,27,False
PO709451,3,2023-11-29,11,True
PO709451,4,2023-12-25,39,False
PO709451,5,2023-10-14,21,True
PO709452,1,2023-08-06,11,False
PO709452,2,2023-07-21,38,False
PO709452,3,2023-08-09,11,True
PO709452,4,2023-07-13,6,False
PO709452,5,2023-08-06,3,False
PO709452,6,2023-06-13,25,True
PO709453,1,2022-12-06,166,True
PO709453,2,2022-11-21,42,True
PO709453,3,2022-12-01,37,True
PO709453,3,2022-12-07,38,True
PO709453,4,2022-11-21,18,True
PO709453,5,2022-11-24,159,False
PO709454,1,2023-02-26,24,False
PO709454,1,2023-02-28,22,False
PO709455,1,2022-10-03,6,True
PO709455,2,2022-08-09,38,True
PO709455,3,2022-08-14,52,True
PO709455,4,2022-10-03,21,True
PO709456,1,2024-05-05,14,False
PO709456,2,2024-04-08,2,True
PO709456,2,2024-04-16,2,True
PO709456,3,2024-04-20,96,False
PO709456,4,2024-04-09,107,False
PO709456,5,2024-05-04,172,False
PO709457,1,2023-05-14,20,False
PO709457,1,2023-05-17,14,False
PO709457,2,2023-04-30,4,True
PO709457,2,2023-05-05,6,True
PO709457,3,2023-07-09,77,True
PO709457,4,2023-05-18,11,True
PO709457,5,2023-05-21,4,True
PO709458,1,2022-09-14,4,True
PO709458,2,2022-11-14,7,False
PO709458,2,2022-11-21,5,False
PO709458,3,2022-09-28,9,False
PO709458,3,2022-10-05,5,False
PO709459,1,2022-11-28,158,False
PO709459,2,2022-12-14,15,False
PO709459,3,2022-11-02,244,False
PO709459,4,2022-10-05,9,True
PO709459,4,2022-10-07,11,True
PO709459,5,2022-11-24,28,True
PO709459,5,2022-11-29,15,True
PO709460,1,2023-04-24,203,False
PO709460,2,2023-03-27,251,True
PO709460,3,2023-04-12,20,False
PO709460,4,2023-05-03,15,False
PO709460,5,2023-04-20,4,True
PO709460,5,2023-04-24,2,True
PO709461,1,2024-04-05,22,False
PO709461,2,2024-03-28,2,True
PO709461,3,2024-03-07,8,True
PO709461,3,2024-03-11,4,True
PO709461,4,2024-04-23,4,True
PO709461,5,2024-04-10,10,False
PO709462,1,2024-05-22,16,False
PO709462,2,2024-06-22,12,False
PO709462,3,2024-05-08,212,False
PO709463,1,2024-08-12,22,True
PO709463,2,2024-10-03,151,True
PO709463,3,2024-10-05,131,False
PO709463,4,2024-08-15,16,True
PO709463,5,2024-09-01,34,False
PO709464,1,2022-12-29,35,False
PO709464,2,2022-11-14,90,True
PO709465,1,2023-05-25,23,False
PO709465,2,2023-04-04,12,False
PO709465,3,2023-05-11,4,True
PO709465,4,2023-05-07,6,True
PO709465,5,2023-06-29,15,False
PO709465,5,2023-07-03,16,False
PO709466,1,2023-08-25,4,True
PO709466,1,2023-08-29,3,True
PO709466,2,2023-09-11,115,False
PO709467,1,2024-10-02,9,False
PO709467,1,2024-10-10,6,False
PO709467,2,2024-08-30,34,False
PO709467,3,2024-11-12,8,False
PO709467,3,2024-11-13,6,False
PO709467,4,2024-10-15,22,False
PO709467,5,2024-10-16,20,False
PO709467,6,2024-11-06,7,False
PO709468,1,2024-02-01,8,True
PO709468,2,2023-12-30,23,False
PO709468,3,2024-01-03,8,True
PO709468,4,2024-02-24,21,False
PO709468,5,2024-02-18,224,False
PO709468,6,2024-01-31,1,False
PO709469,1,2022-11-25,92,False
PO709469,1,2022-12-02,91,False
PO709470,1,2023-11-08,3,True
PO709470,2,2023-11-15,3,False
PO709470,2,2023-11-16,4,False
PO709470,3,2023-11-21,112,False
PO709470,4,2023-12-28,6,False
PO709470,5,2024-01-20,100,False
PO709471,1,2024-04-06,16,False
PO709471,2,2024-03-16,10,False
PO709471,3,2024-03-06,6,False
PO709471,4,2024-04-17,22,True
PO709472,1,2022-09-27,22,True
PO709472,2,2022-10-06,34,True
PO709472,3,2022-08-31,14,True
PO709473,1,2024-10-28,10,True
PO709473,2,2024-10-11,214,False
PO709473,3,2024-11-14,22,False
PO709473,4,2024-11-07,22,False
PO709473,5,2024-12-04,247,True
PO709473,6,2024-11-12,186,True
PO709474,1,2022-03-27,194,False
PO709475,1,2023-01-10,9,False
PO709475,2,2023-01-25,1,False
PO709476,1,2024-05-17,20,True
PO709477,1,2022-09-28,26,False
PO709478,1,2023-05-23,9,True
PO709478,2,2023-07-10,84,False
PO709478,2,2023-07-13,46,False
PO709478,3,2023-06-14,21,True
PO709478,4,2023-07-23,23,True
PO709479,1,2022-06-30,30,True
PO709479,2,2022-05-10,26,True
PO709479,3,2022-05-19,24,True
PO709479,4,2022-05-12,9,False
PO709479,5,2022-07-21,141,False
PO709480,1,2023-08-05,66,False
PO709480,2,2023-07-20,11,True
PO709480,3,2023-08-03,84,False
PO709480,4,2023-07-28,22,True
PO709481,1,2023-06-08,3,False
PO709481,2,2023-04-07,71,False
PO709481,3,2023-03-24,7,False
PO709482,1,2023-02-27,17,False
PO709482,2,2022-12-13,39,True
PO709482,3,2023-01-11,4,True
PO709482,4,2023-01-23,70,True
PO709482,5,2023-02-02,6,False
PO709483,1,2023-09-06,0,True
PO709483,2,2023-07-11,11,True
PO709483,2,2023-07-14,7,True
PO709483,3,2023-07-21,38,False
PO709484,1,2023-01-10,68,True
PO709485,1,2024-07-04,9,False
PO709485,2,2024-05-23,72,False
PO709486,1,2022-10-09,15,True
PO709486,2,2022-09-20,9,True
PO709487,1,2022-05-12,23,False
PO709487,2,2022-03-25,7,False
PO709487,3,2022-04-19,30,True
PO709487,4,2022-03-14,14,True
PO709488,1,2023-07-16,63,True
PO709488,2,2023-07-20,223,False
PO709489,1,2024-04-17,13,True
PO709489,2,2024-03-30,20,False
PO709489,3,2024-04-12,13,False
PO709489,3,2024-04-18,7,False
PO709489,4,2024-04-05,4,False
PO709490,1,2023-08-05,113,False
PO709490,2,2023-08-17,19,False
PO709491,1,2022-04-22,13,True
PO709492,1,2023-04-04,8,False
PO709492,2,2023-05-18,35,True
PO709492,3,2023-05-16,12,True
PO709492,4,2023-04-26,89,False
PO709492,5,2023-03-22,31,True
PO709492,6,2023-04-12,1,False
PO709493,1,2024-03-25,83,False
PO709493,2,2024-05-19,75,False
PO709493,3,2024-02-21,17,True
PO709493,4,2024-03-14,21,True
PO709493,5,2024-03-17,12,True
PO709493,6,2024-04-01,68,False
PO709494,1,2024-07-13,15,False
PO709494,2,2024-07-24,29,False
PO709495,1,2024-05-12,24,True
PO709495,2,2024-07-14,213,False
PO709496,1,2023-12-13,40,False
PO709497,1,2022-05-29,33,False
PO709497,2,2022-06-06,2,True
PO709497,2,2022-06-08,2,True
PO709497,3,2022-06-17,19,False
PO709497,4,2022-07-27,19,False
PO709497,5,2022-08-02,16,True
PO709498,1,2024-08-15,3,False
PO709498,2,2024-07-18,15,True
PO709498,3,2024-06-18,238,True
PO709499,1,2024-12-27,9,False
PO709499,2,2024-12-01,8,False
PO709499,2,2024-12-02,8,False
PO709499,3,2025-02-03,3,True
PO709499,4,2025-02-01,4,False
PO709500,1,2022-06-20,1,True
PO709500,2,2022-05-04,18,False
PO709501,1,2022-12-17,113,True
PO709501,2,2022-12-13,29,True
PO709501,3,2022-10-12,18,False
PO709501,4,2022-12-03,152,False
PO709501,5,2022-11-03,31,True
PO709502,1,2022-04-11,8,True
PO709502,2,2022-02-18,6,False
PO709502,3,2022-03-08,33,True
PO709503,1,2025-02-15,117,False
PO709503,1,2025-02-20,133,False
PO709504,1,2024-03-15,42,False
PO709504,2,2024-04-04,17,False
PO709504,3,2024-02-04,7,True
PO709504,3,2024-02-08,6,True
PO709504,4,2024-03-26,5,True
PO709504,4,2024-04-02,4,True
PO709504,5,2024-02-21,2,False
PO709504,6,2024-04-04,18,False
PO709505,1,2022-07-30,83,True
PO709505,1,2022-08-05,78,True
PO709505,2,2022-08-22,4,True
PO709505,2,2022-08-24,3,True
PO709505,3,2022-07-24,45,True
PO709506,1,2024-07-17,0,False
PO709506,2,2024-06-24,70,True
PO709506,3,2024-06-23,28,False
PO709506,4,2024-06-04,16,False
PO709506,5,2024-06-11,104,True
PO709506,6,2024-05-12,4,True
PO709507,1,2023-08-14,5,True
PO709507,2,2023-08-22,26,True
PO709507,3,2023-08-29,7,False
PO709508,1,2022-11-02,4,True
PO709508,2,2022-11-09,19,True
PO709508,3,2022-11-09,146,False
PO709509,1,2022-12-12,16,True
PO709509,2,2022-12-20,3,True
PO709509,2,2022-12-22,1,True
PO709509,3,2023-01-08,4,False
PO709509,3,2023-01-12,3,False
PO709509,4,2022-12-02,9,False
PO709509,4,2022-12-12,8,False
PO709509,5,2022-11-23,17,True
PO709509,6,2022-11-25,17,False
PO709510,1,2022-07-15,9,True
PO709510,1,2022-07-21,6,True
PO709510,2,2022-05-24,6,True
PO709510,2,2022-05-27,2,True
PO709511,1,2023-04-01,182,False
PO709511,2,2023-04-13,8,True
PO709511,3,2023-04-06,9,True
PO709511,3,2023-04-07,11,True
PO709511,4,2023-04-08,2,False
PO709511,5,2023-04-16,28,False
PO709512,1,2023-05-23,8,True
PO709512,2,2023-06-09,20,False
PO709513,1,2023-12-26,41,True
PO709513,2,2024-01-04,14,True
PO709513,2,2024-01-10,15,True
PO709514,1,2024-09-25,101,True
PO709514,2,2024-09-27,14,False
PO709514,2,2024-10-07,7,False
PO709514,3,2024-10-30,13,False
PO709514,4,2024-10-30,159,True
PO709515,1,2025-01-07,8,False
PO709515,2,2025-01-03,9,False
PO709515,3,2024-12-25,39,False
PO709515,4,2024-12-20,12,True
PO709515,5,2025-01-26,9,False
PO709516,1,2023-10-26,97,True
PO709516,2,2023-12-03,31,False
PO709517,1,2022-04-28,15,False
PO709517,2,2022-03-01,10,True
PO709517,2,2022-03-08,9,True
PO709517,3,2022-02-05,2,False
PO709518,1,2024-08-26,29,True
PO709519,1,2022-09-22,5,False
PO709519,1,2022-09-23,3,False
PO709520,1,2024-10-31,14,True
PO709520,2,2024-10-03,10,False
PO709521,1,2023-07-13,5,False
PO709521,2,2023-07-31,20,True
PO709522,1,2024-06-23,26,False
PO709522,2,2024-07-03,24,False
PO709522,2,2024-07-08,13,False
PO709522,3,2024-07-07,18,True
